SPO Optimizer (authors: @andrefeijosantos, @PedroFiorio)
Approach: Parallel Iterative Solver
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 28746 integer (28746 binaries)

  Thread  |  h  |  H  |  LB  |  UB  |  Num. Items  |  Incumbent  |  Status  
       DE | 483 |   1 | 6085 |12808 |        12808 |   26,517598 |   Optimal
       DE | 482 |   1 |12782 |12808 |        12808 |   26,572614 |   Optimal
       DE | 481 |   1 |12782 |12808 |        12808 |   26,627859 |   Optimal
       AC |   1 | 480 | 6085 |12808 |            - |   12,000000 |Infeasible
       DE | 480 |   2 |12782 |12808 |        12808 |   26,683333 |   Optimal
       DE | 479 |   2 |12782 |12808 |        12808 |   26,739040 |   Optimal
       DE | 478 |   2 |12782 |12808 |        12808 |   26,794979 |   Optimal
       DE | 477 |   2 |12782 |12808 |        12808 |   26,851153 |   Optimal
       DE | 476 |   2 |12782 |12808 |        12808 |   26,907563 |   Optimal
       DE | 475 |   2 |12782 |12808 |        12808 |   26,964211 |   Optimal
       DE | 474 |   2 |12782 |12808 |        12808 |   27,021097 |   Optimal
       DE | 473 |   2 |12781 |12808 |        12808 |   27,078224 |   Optimal
       DE | 472 |   2 |12781 |12808 |        12808 |   27,135593 |   Optimal
       DE | 471 |   2 |12781 |12808 |        12808 |   27,193206 |   Optimal
       DE | 470 |   2 |12781 |12808 |        12808 |   27,251064 |   Optimal
       DE | 469 |   2 |12781 |12808 |        12808 |   27,309168 |   Optimal
       DE | 468 |   2 |12781 |12808 |        12808 |   27,367521 |   Optimal
       DE | 467 |   2 |12781 |12808 |        12808 |   27,426124 |   Optimal
       DE | 466 |   2 |12781 |12808 |        12808 |   27,484979 |   Optimal
       DE | 465 |   2 |12781 |12808 |        12808 |   27,544086 |   Optimal
       DE | 464 |   2 |12781 |12808 |        12808 |   27,603448 |   Optimal
       DE | 463 |   2 |12781 |12808 |        12808 |   27,663067 |   Optimal
       DE | 462 |   2 |12781 |12808 |        12808 |   27,722944 |   Optimal
       DE | 461 |   2 |12781 |12808 |        12808 |   27,783080 |   Optimal
       DE | 460 |   2 |12781 |12808 |        12808 |   27,843478 |   Optimal
       DE | 459 |   2 |12781 |12808 |        12808 |   27,904139 |   Optimal
