SPO Optimizer (authors: @andrefeijosantos, @PedroFiorio)
Approach: Parallel Iterative Solver
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 2353 integer (2353 binaries)

  Thread  |  h  |  H  |  LB  |  UB  |  Num. Items  |  Incumbent  |  Status  
       DE | 168 |   1 | 1304 | 2840 |         2840 |   16,904762 |   Optimal
       DE | 167 |   1 | 2824 | 2840 |         2840 |   17,005988 |   Optimal
       AC |   1 | 166 | 1304 | 2840 |            - |    7,000000 |Infeasible
       DE | 166 |   2 | 2823 | 2840 |         2840 |   17,108434 |   Optimal
       DE | 165 |   2 | 2823 | 2840 |         2840 |   17,212121 |   Optimal
       AC |   2 | 164 | 1304 | 2840 |            - |    7,000000 |Infeasible
       DE | 164 |   3 | 2823 | 2840 |         2840 |   17,317073 |   Optimal
       DE | 163 |   3 | 2823 | 2840 |         2840 |   17,423313 |   Optimal
       AC |   3 | 162 | 1304 | 2840 |            - |    7,000000 |Infeasible
       DE | 162 |   4 | 2823 | 2840 |         2840 |   17,530864 |   Optimal
       DE | 161 |   4 | 2823 | 2840 |         2840 |   17,639752 |   Optimal
       AC |   4 | 160 | 1304 | 2840 |            - |    7,000000 |Infeasible
       DE | 160 |   5 | 2823 | 2840 |         2840 |   17,750000 |   Optimal
       DE | 159 |   5 | 2823 | 2840 |         2840 |   17,861635 |   Optimal
       DE | 158 |   5 | 2823 | 2840 |         2840 |   17,974684 |   Optimal
       AC |   5 | 157 | 1304 | 2840 |            - |    7,000000 |Infeasible
       DE | 157 |   6 | 2823 | 2840 |         2840 |   18,089172 |   Optimal
       DE | 156 |   6 | 2822 | 2840 |         2840 |   18,205128 |   Optimal
       DE | 155 |   6 | 2822 | 2840 |         2840 |   18,322581 |   Optimal
       DE | 154 |   6 | 2822 | 2840 |         2840 |   18,441558 |   Optimal
       DE | 153 |   6 | 2822 | 2840 |         2840 |   18,562092 |   Optimal
       DE | 152 |   6 | 2822 | 2840 |         2840 |   18,684211 |   Optimal
       AC |   6 | 151 | 1304 | 2840 |            - |    7,000000 |Infeasible
       DE | 151 |   7 | 2822 | 2840 |         2840 |   18,807947 |   Optimal
       DE | 150 |   7 | 2822 | 2840 |         2840 |   18,933333 |   Optimal
       DE | 149 |   7 | 2822 | 2840 |         2840 |   19,060403 |   Optimal
       DE | 148 |   7 | 2821 | 2840 |         2840 |   19,189189 |   Optimal
       DE | 147 |   7 | 2821 | 2840 |         2840 |   19,319728 |   Optimal
       DE | 146 |   7 | 2821 | 2840 |         2840 |   19,452055 |   Optimal
       DE | 145 |   7 | 2821 | 2840 |         2840 |   19,586207 |   Optimal
       DE | 144 |   7 | 2821 | 2840 |         2840 |   19,722222 |   Optimal
       DE | 143 |   7 | 2821 | 2840 |         2840 |   19,860140 |   Optimal
       DE | 142 |   7 | 2821 | 2840 |         2840 |   20,000000 |   Optimal
       DE | 141 |   7 | 2821 | 2840 |         2840 |   20,141844 |   Optimal
       DE | 140 |   7 | 2820 | 2840 |         2840 |   20,285714 |   Optimal
       DE | 139 |   7 | 2820 | 2840 |         2840 |   20,431655 |   Optimal
       DE | 138 |   7 | 2820 | 2840 |         2840 |   20,579710 |   Optimal
       DE | 137 |   7 | 2820 | 2840 |         2840 |   20,729927 |   Optimal
       DE | 136 |   7 | 2820 | 2840 |         2840 |   20,882353 |   Optimal
       DE | 135 |   7 | 2820 | 2840 |         2840 |   21,037037 |   Optimal
       DE | 134 |   7 | 2819 | 2840 |         2840 |   21,194030 |   Optimal
       DE | 133 |   7 | 2819 | 2840 |         2840 |   21,353383 |   Optimal
       DE | 132 |   7 | 2819 | 2840 |         2840 |   21,515152 |   Optimal
       DE | 131 |   7 | 2819 | 2840 |         2840 |   21,679389 |   Optimal
       DE | 130 |   7 | 2819 | 2840 |         2840 |   21,846154 |   Optimal
       DE | 129 |   7 | 2819 | 2840 |         2840 |   22,015504 |   Optimal
       DE | 128 |   7 | 2818 | 2840 |         2840 |   22,187500 |   Optimal
       DE | 127 |   7 | 2818 | 2840 |         2840 |   22,362205 |   Optimal
       DE | 126 |   7 | 2818 | 2840 |         2840 |   22,539683 |   Optimal
       DE | 125 |   7 | 2818 | 2840 |         2840 |   22,720000 |   Optimal
       DE | 124 |   7 | 2818 | 2840 |         2840 |   22,903226 |   Optimal
       DE | 123 |   7 | 2818 | 2840 |         2840 |   23,089431 |   Optimal
       DE | 122 |   7 | 2817 | 2840 |         2840 |   23,278689 |   Optimal
       DE | 121 |   7 | 2817 | 2840 |         2840 |   23,471074 |   Optimal
       DE | 120 |   7 | 2817 | 2840 |         2840 |   23,666667 |   Optimal
       DE | 119 |   7 | 2817 | 2840 |         2840 |   23,865546 |   Optimal
       DE | 118 |   7 | 2817 | 2840 |         2840 |   24,067797 |   Optimal
       DE | 117 |   7 | 2816 | 2840 |         2840 |   24,273504 |   Optimal
       DE | 116 |   7 | 2816 | 2840 |         2840 |   24,482759 |   Optimal
       DE | 115 |   7 | 2816 | 2840 |         2840 |   24,695652 |   Optimal
       DE | 114 |   7 | 2816 | 2840 |         2840 |   24,912281 |   Optimal
       DE | 113 |   7 | 2816 | 2840 |         2840 |   25,132743 |   Optimal
       DE | 112 |   7 | 2815 | 2840 |         2840 |   25,357143 |   Optimal
       DE | 111 |   7 | 2815 | 2840 |         2840 |   25,585586 |   Optimal
       DE | 110 |   7 | 2815 | 2840 |         2840 |   25,818182 |   Optimal
       DE | 109 |   7 | 2815 | 2840 |         2840 |   26,055046 |   Optimal
       AC |   7 | 108 | 1304 | 2840 |            - |    7,000000 |Infeasible
       DE | 108 |   8 | 2814 | 2840 |         2840 |   26,296296 |   Optimal
       DE | 107 |   8 | 2814 | 2840 |         2840 |   26,542056 |   Optimal
       DE | 106 |   8 | 2814 | 2840 |         2840 |   26,792453 |   Optimal
       DE | 105 |   8 | 2814 | 2840 |         2840 |   27,047619 |   Optimal
       DE | 104 |   8 | 2813 | 2840 |         2840 |   27,307692 |   Optimal
       DE | 103 |   8 | 2813 | 2840 |         2840 |   27,572816 |   Optimal
       DE | 102 |   8 | 2813 | 2840 |         2840 |   27,843137 |   Optimal
       DE | 101 |   8 | 2813 | 2840 |         2840 |   28,118812 |   Optimal
       DE | 100 |   8 | 2812 | 2840 |         2840 |   28,400000 |   Optimal
       DE |  99 |   8 | 2812 | 2840 |         2840 |   28,686869 |   Optimal
       DE |  98 |   8 | 2812 | 2840 |         2840 |   28,979592 |   Optimal
       DE |  97 |   8 | 2812 | 2840 |         2840 |   29,278351 |   Optimal
       DE |  96 |   8 | 2811 | 2840 |         2840 |   29,583333 |   Optimal
       DE |  95 |   8 | 2811 | 2840 |         2840 |   29,894737 |   Optimal
       DE |  94 |   8 | 2811 | 2840 |         2840 |   30,212766 |   Optimal
       DE |  93 |   8 | 2810 | 2840 |         2840 |   30,537634 |   Optimal
       DE |  92 |   8 | 2810 | 2840 |         2840 |   30,869565 |   Optimal
       DE |  91 |   8 | 2810 | 2840 |         2840 |   31,208791 |   Optimal
       DE |  90 |   8 | 2809 | 2840 |         2840 |   31,555556 |   Optimal
       DE |  89 |   8 | 2809 | 2840 |         2840 |   31,910112 |   Optimal
       DE |  88 |   8 | 2809 | 2840 |         2840 |   32,272727 |   Optimal
       DE |  87 |   8 | 2808 | 2840 |         2840 |   32,643678 |   Optimal
       DE |  86 |   8 | 2808 | 2840 |         2840 |   33,023256 |   Optimal
       DE |  85 |   8 | 2807 | 2840 |         2840 |   33,411765 |   Optimal
       DE |  84 |   8 | 2807 | 2840 |         2840 |   33,809524 |   Optimal
       DE |  83 |   8 | 2807 | 2840 |         2840 |   34,216867 |   Optimal
       DE |  82 |   8 | 2806 | 2840 |         2840 |   34,634146 |   Optimal
       DE |  81 |   8 | 2806 | 2840 |         2840 |   35,061728 |   Optimal
       DE |  80 |   8 | 2805 | 2840 |         2840 |   35,500000 |   Optimal
       DE |  79 |   8 | 2805 | 2840 |         2840 |   35,949367 |   Optimal
       DE |  78 |   8 | 2805 | 2840 |         2840 |   36,410256 |   Optimal
       DE |  77 |   8 | 2804 | 2840 |         2840 |   36,883117 |   Optimal
       DE |  76 |   8 | 2804 | 2840 |         2840 |   37,368421 |   Optimal
       DE |  75 |   8 | 2803 | 2840 |         2840 |   37,866667 |   Optimal
       DE |  74 |   8 | 2803 | 2840 |         2840 |   38,378378 |   Optimal
       DE |  73 |   8 | 2802 | 2840 |         2840 |   38,904110 |   Optimal
       DE |  72 |   8 | 2802 | 2840 |         2840 |   39,444444 |   Optimal
       DE |  71 |   8 | 2801 | 2840 |         2840 |   40,000000 |   Optimal
       DE |  70 |   8 | 2801 | 2840 |         2840 |   40,571429 |   Optimal
       DE |  69 |   8 | 2800 | 2840 |         2840 |   41,159420 |   Optimal
       DE |  68 |   8 | 2799 | 2840 |         2840 |   41,764706 |   Optimal
       DE |  67 |   8 | 2799 | 2840 |         2840 |   42,388060 |   Optimal
