SPO Optimizer (authors: @andrefeijosantos, @PedroFiorio)
Approach: Parallel Iterative Solver
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 38697 integer (38697 binaries)

  Thread  |  h  |  H  |  LB  |  UB  |  Num. Items  |  Incumbent  |  Status  
       DE | 483 |   1 | 6610 |19417 |        19417 |   40,200828 |   Optimal
       DE | 482 |   1 |19377 |19417 |        19417 |   40,284232 |   Optimal
       DE | 481 |   1 |19377 |19417 |        19417 |   40,367983 |   Optimal
       DE | 480 |   1 |19377 |19417 |        19417 |   40,452083 |   Optimal
       DE | 479 |   1 |19377 |19417 |        19417 |   40,536534 |   Optimal
       AC |   1 | 478 | 6610 |19417 |            - |   13,000000 |Infeasible
       DE | 478 |   2 |19377 |19417 |        19417 |   40,621339 |   Optimal
       DE | 477 |   2 |19377 |19417 |        19417 |   40,706499 |   Optimal
       DE | 476 |   2 |19377 |19417 |        19417 |   40,792017 |   Optimal
       DE | 475 |   2 |19377 |19417 |        19417 |   40,877895 |   Optimal
       DE | 474 |   2 |19377 |19417 |        19417 |   40,964135 |   Optimal
       DE | 473 |   2 |19377 |19417 |        19417 |   41,050740 |   Optimal
       DE | 472 |   2 |19376 |19417 |        19417 |   41,137712 |   Optimal
       DE | 471 |   2 |19376 |19417 |        19417 |   41,225053 |   Optimal
       DE | 470 |   2 |19376 |19417 |        19417 |   41,312766 |   Optimal
       DE | 469 |   2 |19376 |19417 |        19417 |   41,400853 |   Optimal
       DE | 468 |   2 |19376 |19417 |        19417 |   41,489316 |   Optimal
       DE | 467 |   2 |19376 |19417 |        19417 |   41,578158 |   Optimal
       DE | 466 |   2 |19376 |19417 |        19417 |   41,667382 |   Optimal
       DE | 465 |   2 |19376 |19417 |        19417 |   41,756989 |   Optimal
       DE | 464 |   2 |19376 |19417 |        19417 |   41,846983 |   Optimal
       DE | 463 |   2 |19376 |19417 |        19417 |   41,937365 |   Optimal
       DE | 462 |   2 |19376 |19417 |        19417 |   42,028139 |   Optimal
       DE | 461 |   2 |19375 |19417 |        19417 |   42,119306 |   Optimal
       DE | 460 |   2 |19375 |19417 |        19417 |   42,210870 |   Optimal
       DE | 459 |   2 |19375 |19417 |        19417 |   42,302832 |   Optimal
       DE | 458 |   2 |19375 |19417 |        19417 |   42,395197 |   Optimal
       DE | 457 |   2 |19375 |19417 |        19417 |   42,487965 |   Optimal
       DE | 456 |   2 |19375 |19417 |        19417 |   42,581140 |   Optimal
       DE | 455 |   2 |19375 |19417 |        19417 |   42,674725 |   Optimal
       DE | 454 |   2 |19375 |19417 |        19417 |   42,768722 |   Optimal
       DE | 453 |   2 |19375 |19417 |        19417 |   42,863135 |   Optimal
       AC |   2 | 452 | 6610 |19417 |            - |   13,000000 |Infeasible
       DE | 452 |   3 |19375 |19417 |        19417 |   42,957965 |   Optimal
       DE | 451 |   3 |19375 |19417 |        19417 |   43,053215 |   Optimal
       DE | 450 |   3 |19374 |19417 |        19417 |   43,148889 |   Optimal
       DE | 449 |   3 |19374 |19417 |        19417 |   43,244989 |   Optimal
       DE | 448 |   3 |19374 |19417 |        19417 |   43,341518 |   Optimal
       DE | 447 |   3 |19374 |19417 |        19417 |   43,438479 |   Optimal
       DE | 446 |   3 |19374 |19417 |        19417 |   43,535874 |   Optimal
       DE | 445 |   3 |19374 |19417 |        19417 |   43,633708 |   Optimal
       DE | 444 |   3 |19374 |19417 |        19417 |   43,731982 |   Optimal
       DE | 443 |   3 |19374 |19417 |        19417 |   43,830700 |   Optimal
       DE | 442 |   3 |19374 |19417 |        19417 |   43,929864 |   Optimal
       DE | 441 |   3 |19374 |19417 |        19417 |   44,029478 |   Optimal
       DE | 440 |   3 |19373 |19417 |        19417 |   44,129545 |   Optimal
       DE | 439 |   3 |19373 |19417 |        19417 |   44,230068 |   Optimal
       DE | 438 |   3 |19373 |19417 |        19417 |   44,331050 |   Optimal
       DE | 437 |   3 |19373 |19417 |        19417 |   44,432494 |   Optimal
       DE | 436 |   3 |19373 |19417 |        19417 |   44,534404 |   Optimal
       DE | 435 |   3 |19373 |19417 |        19417 |   44,636782 |   Optimal
       DE | 434 |   3 |19373 |19417 |        19417 |   44,739631 |   Optimal
       DE | 433 |   3 |19373 |19417 |        19417 |   44,842956 |   Optimal
       DE | 432 |   3 |19373 |19417 |        19417 |   44,946759 |   Optimal
       DE | 431 |   3 |19373 |19417 |        19417 |   45,051044 |   Optimal
       DE | 430 |   3 |19372 |19417 |        19417 |   45,155814 |   Optimal
       DE | 429 |   3 |19372 |19417 |        19417 |   45,261072 |   Optimal
       DE | 428 |   3 |19372 |19417 |        19417 |   45,366822 |   Optimal
       DE | 427 |   3 |19372 |19417 |        19417 |   45,473068 |   Optimal
       DE | 426 |   3 |19372 |19417 |        19417 |   45,579812 |   Optimal
       DE | 425 |   3 |19372 |19417 |        19417 |   45,687059 |   Optimal
       DE | 424 |   3 |19372 |19417 |        19417 |   45,794811 |   Optimal
       DE | 423 |   3 |19372 |19417 |        19417 |   45,903073 |   Optimal
       DE | 422 |   3 |19372 |19417 |        19417 |   46,011848 |   Optimal
       AC |   3 | 421 | 6610 |19417 |            - |   13,000000 |Infeasible
       DE | 421 |   4 |19371 |19417 |        19417 |   46,121140 |   Optimal
       DE | 420 |   4 |19371 |19417 |        19417 |   46,230952 |   Optimal
       DE | 419 |   4 |19371 |19417 |        19417 |   46,341289 |   Optimal
       DE | 418 |   4 |19371 |19417 |        19417 |   46,452153 |   Optimal
       DE | 417 |   4 |19371 |19417 |        19417 |   46,563549 |   Optimal
       DE | 416 |   4 |19371 |19417 |        19417 |   46,675481 |   Optimal
       DE | 415 |   4 |19371 |19417 |        19417 |   46,787952 |   Optimal
       DE | 414 |   4 |19371 |19417 |        19417 |   46,900966 |   Optimal
       DE | 413 |   4 |19371 |19417 |        19417 |   47,014528 |   Optimal
       DE | 412 |   4 |19370 |19417 |        19417 |   47,128641 |   Optimal
       DE | 411 |   4 |19370 |19417 |        19417 |   47,243309 |   Optimal
       DE | 410 |   4 |19370 |19417 |        19417 |   47,358537 |   Optimal
       DE | 409 |   4 |19370 |19417 |        19417 |   47,474328 |   Optimal
       DE | 408 |   4 |19370 |19417 |        19417 |   47,590686 |   Optimal
       DE | 407 |   4 |19370 |19417 |        19417 |   47,707617 |   Optimal
       DE | 406 |   4 |19370 |19417 |        19417 |   47,825123 |   Optimal
       DE | 405 |   4 |19370 |19417 |        19417 |   47,943210 |   Optimal
       DE | 404 |   4 |19370 |19417 |        19417 |   48,061881 |   Optimal
       DE | 403 |   4 |19369 |19417 |        19417 |   48,181141 |   Optimal
       DE | 402 |   4 |19369 |19417 |        19417 |   48,300995 |   Optimal
       DE | 401 |   4 |19369 |19417 |        19417 |   48,421446 |   Optimal
       DE | 400 |   4 |19369 |19417 |        19417 |   48,542500 |   Optimal
       DE | 399 |   4 |19369 |19417 |        19417 |   48,664160 |   Optimal
       DE | 398 |   4 |19369 |19417 |        19417 |   48,786432 |   Optimal
       DE | 397 |   4 |19369 |19417 |        19417 |   48,909320 |   Optimal
       DE | 396 |   4 |19369 |19417 |        19417 |   49,032828 |   Optimal
       DE | 395 |   4 |19368 |19417 |        19417 |   49,156962 |   Optimal
       DE | 394 |   4 |19368 |19417 |        19417 |   49,281726 |   Optimal
       DE | 393 |   4 |19368 |19417 |        19417 |   49,407125 |   Optimal
       DE | 392 |   4 |19368 |19417 |        19417 |   49,533163 |   Optimal
       DE | 391 |   4 |19368 |19417 |        19417 |   49,659847 |   Optimal
       DE | 390 |   4 |19368 |19417 |        19417 |   49,787179 |   Optimal
       DE | 389 |   4 |19368 |19417 |        19417 |   49,915167 |   Optimal
       AC |   4 | 388 | 6610 |19417 |            - |   13,000000 |Infeasible
       DE | 388 |   5 |19368 |19417 |        19417 |   50,043814 |   Optimal
       DE | 387 |   5 |19367 |19417 |        19417 |   50,173127 |   Optimal
       DE | 386 |   5 |19367 |19417 |        19417 |   50,303109 |   Optimal
       DE | 385 |   5 |19367 |19417 |        19417 |   50,433766 |   Optimal
