SPO Optimizer (authors: @andrefeijosantos, @PedroFiorio)
Approach: Parallel Iterative Solver
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 2234 integer (2234 binaries)

  Thread  |  h  |  H  |  LB  |  UB  |  Num. Items  |  Incumbent  |  Status  
       DE | 164 |   1 |  585 | 2150 |         2150 |   13,109756 |   Optimal
       DE | 163 |   1 | 2137 | 2150 |         2150 |   13,190184 |   Optimal
       AC |   1 | 162 |  585 | 2150 |            - |    3,000000 |Infeasible
       DE | 162 |   2 | 2137 | 2150 |         2150 |   13,271605 |   Optimal
       DE | 161 |   2 | 2137 | 2150 |         2150 |   13,354037 |   Optimal
       AC |   2 | 160 |  585 | 2150 |            - |    3,000000 |Infeasible
       DE | 160 |   2 | 2137 | 2150 |         2150 |   13,437500 |   Optimal
       DE | 159 |   3 | 2137 | 2150 |         2150 |   13,522013 |   Optimal
       DE | 158 |   3 | 2137 | 2150 |         2150 |   13,607595 |   Optimal
       DE | 157 |   3 | 2137 | 2150 |         2150 |   13,694268 |   Optimal
       AC |   3 | 156 |  585 | 2150 |            - |    3,000000 |Infeasible
       DE | 156 |   4 | 2137 | 2150 |         2150 |   13,782051 |   Optimal
       DE | 155 |   4 | 2137 | 2150 |         2150 |   13,870968 |   Optimal
       DE | 154 |   4 | 2137 | 2150 |         2150 |   13,961039 |   Optimal
       DE | 153 |   4 | 2137 | 2150 |         2150 |   14,052288 |   Optimal
       DE | 152 |   4 | 2136 | 2150 |         2150 |   14,144737 |   Optimal
       DE | 151 |   4 | 2136 | 2150 |         2150 |   14,238411 |   Optimal
       DE | 150 |   4 | 2136 | 2150 |         2150 |   14,333333 |   Optimal
       DE | 149 |   4 | 2136 | 2150 |         2150 |   14,429530 |   Optimal
       DE | 148 |   4 | 2136 | 2150 |         2150 |   14,527027 |   Optimal
       DE | 147 |   4 | 2136 | 2150 |         2150 |   14,625850 |   Optimal
       DE | 146 |   4 | 2136 | 2150 |         2150 |   14,726027 |   Optimal
       DE | 145 |   4 | 2136 | 2150 |         2150 |   14,827586 |   Optimal
       DE | 144 |   4 | 2136 | 2150 |         2150 |   14,930556 |   Optimal
       DE | 143 |   4 | 2136 | 2150 |         2150 |   15,034965 |   Optimal
       DE | 142 |   4 | 2135 | 2150 |         2150 |   15,140845 |   Optimal
       DE | 141 |   4 | 2135 | 2150 |         2150 |   15,248227 |   Optimal
       DE | 140 |   4 | 2135 | 2150 |         2150 |   15,357143 |   Optimal
       DE | 139 |   4 | 2135 | 2150 |         2150 |   15,467626 |   Optimal
       DE | 138 |   4 | 2135 | 2150 |         2150 |   15,579710 |   Optimal
       DE | 137 |   4 | 2135 | 2150 |         2150 |   15,693431 |   Optimal
       DE | 136 |   4 | 2135 | 2150 |         2150 |   15,808824 |   Optimal
       DE | 135 |   4 | 2135 | 2150 |         2150 |   15,925926 |   Optimal
       DE | 134 |   4 | 2135 | 2150 |         2150 |   16,044776 |   Optimal
       DE | 133 |   4 | 2134 | 2150 |         2150 |   16,165414 |   Optimal
       DE | 132 |   4 | 2134 | 2150 |         2150 |   16,287879 |   Optimal
       DE | 131 |   4 | 2134 | 2150 |         2150 |   16,412214 |   Optimal
       DE | 130 |   4 | 2134 | 2150 |         2150 |   16,538462 |   Optimal
       DE | 129 |   4 | 2134 | 2150 |         2150 |   16,666667 |   Optimal
       DE | 128 |   4 | 2134 | 2150 |         2150 |   16,796875 |   Optimal
       DE | 127 |   4 | 2134 | 2150 |         2150 |   16,929134 |   Optimal
       DE | 126 |   4 | 2134 | 2150 |         2150 |   17,063492 |   Optimal
       DE | 125 |   4 | 2133 | 2150 |         2150 |   17,200000 |   Optimal
       DE | 124 |   4 | 2133 | 2150 |         2150 |   17,338710 |   Optimal
       DE | 123 |   4 | 2133 | 2150 |         2150 |   17,479675 |   Optimal
       DE | 122 |   4 | 2133 | 2150 |         2150 |   17,622951 |   Optimal
       DE | 121 |   4 | 2133 | 2150 |         2150 |   17,768595 |   Optimal
       DE | 120 |   4 | 2133 | 2150 |         2150 |   17,916667 |   Optimal
       DE | 119 |   4 | 2133 | 2150 |         2150 |   18,067227 |   Optimal
       DE | 118 |   4 | 2132 | 2150 |         2150 |   18,220339 |   Optimal
       DE | 117 |   4 | 2132 | 2150 |         2150 |   18,376068 |   Optimal
