SPO Optimizer (authors: @andrefeijosantos, @PedroFiorio)
Approach: Parallel Iterative Solver
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 2022 integer (2022 binaries)

  Thread  |  h  |  H  |  LB  |  UB  |  Num. Items  |  Incumbent  |  Status  
       DE | 165 |   1 |  496 | 3558 |         3558 |   21,563636 |   Optimal
       DE | 164 |   1 | 3537 | 3558 |         3558 |   21,695122 |   Optimal
       AC |   1 | 163 |  496 | 3558 |            - |    3,000000 |Infeasible
       DE | 163 |   2 | 3537 | 3558 |         3558 |   21,828221 |   Optimal
       DE | 162 |   2 | 3537 | 3558 |         3558 |   21,962963 |   Optimal
       AC |   2 | 161 |  496 | 3558 |            - |    3,000000 |Infeasible
       DE | 161 |   3 | 3537 | 3558 |         3558 |   22,099379 |   Optimal
       DE | 160 |   3 | 3536 | 3558 |         3558 |   22,237500 |   Optimal
       DE | 159 |   3 | 3536 | 3558 |         3558 |   22,377358 |   Optimal
       AC |   3 | 158 |  496 | 3558 |            - |    3,000000 |Infeasible
       DE | 158 |   4 | 3536 | 3558 |         3558 |   22,518987 |   Optimal
       DE | 157 |   4 | 3536 | 3558 |         3558 |   22,662420 |   Optimal
       DE | 156 |   4 | 3536 | 3558 |         3558 |   22,807692 |   Optimal
       DE | 155 |   4 | 3536 | 3558 |         3558 |   22,954839 |   Optimal
       DE | 154 |   4 | 3536 | 3558 |         3558 |   23,103896 |   Optimal
       DE | 153 |   4 | 3535 | 3558 |         3558 |   23,254902 |   Optimal
       AC |   4 | 152 |  496 | 3558 |            - |    3,000000 |Infeasible
       DE | 152 |   5 | 3535 | 3558 |         3558 |   23,407895 |   Optimal
       DE | 151 |   5 | 3535 | 3558 |         3558 |   23,562914 |   Optimal
       DE | 150 |   5 | 3535 | 3558 |         3558 |   23,720000 |   Optimal
       DE | 149 |   5 | 3535 | 3558 |         3558 |   23,879195 |   Optimal
       DE | 148 |   5 | 3535 | 3558 |         3558 |   24,040541 |   Optimal
       DE | 147 |   5 | 3534 | 3558 |         3558 |   24,204082 |   Optimal
       DE | 146 |   5 | 3534 | 3558 |         3558 |   24,369863 |   Optimal
       DE | 145 |   5 | 3534 | 3558 |         3558 |   24,537931 |   Optimal
       DE | 144 |   5 | 3534 | 3558 |         3558 |   24,708333 |   Optimal
       DE | 143 |   5 | 3534 | 3558 |         3558 |   24,881119 |   Optimal
       DE | 142 |   5 | 3534 | 3558 |         3558 |   25,056338 |   Optimal
       DE | 141 |   5 | 3533 | 3558 |         3558 |   25,234043 |   Optimal
       DE | 140 |   5 | 3533 | 3558 |         3558 |   25,414286 |   Optimal
       DE | 139 |   5 | 3533 | 3558 |         3558 |   25,597122 |   Optimal
       DE | 138 |   5 | 3533 | 3558 |         3558 |   25,782609 |   Optimal
       DE | 137 |   5 | 3533 | 3558 |         3558 |   25,970803 |   Optimal
       DE | 136 |   5 | 3533 | 3558 |         3558 |   26,161765 |   Optimal
