SPO Optimizer (authors: @andrefeijosantos, @PedroFiorio)
Approach: Parallel Iterative Solver
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 2786 integer (2786 binaries)

  Thread  |  h  |  H  |  LB  |  UB  |  Num. Items  |  Incumbent  |  Status  
       DE | 161 |   1 | 1322 | 4395 |         4395 |   27,298137 |   Optimal
       DE | 160 |   1 | 4368 | 4395 |         4395 |   27,468750 |   Optimal
       AC |   1 | 159 | 1322 | 4395 |            - |    8,000000 |Infeasible
       DE | 159 |   2 | 4368 | 4395 |         4395 |   27,641509 |   Optimal
       DE | 158 |   2 | 4368 | 4395 |         4395 |   27,816456 |   Optimal
       AC |   2 | 157 | 1322 | 4395 |            - |    8,000000 |Infeasible
       DE | 157 |   3 | 4368 | 4395 |         4395 |   27,993631 |   Optimal
       DE | 156 |   3 | 4368 | 4395 |         4395 |   28,173077 |   Optimal
       DE | 155 |   3 | 4367 | 4395 |         4395 |   28,354839 |   Optimal
       AC |   3 | 154 | 1322 | 4395 |            - |    8,000000 |Infeasible
       DE | 154 |   4 | 4367 | 4395 |         4395 |   28,538961 |   Optimal
       DE | 153 |   4 | 4367 | 4395 |         4395 |   28,725490 |   Optimal
       DE | 152 |   4 | 4367 | 4395 |         4395 |   28,914474 |   Optimal
       DE | 151 |   4 | 4367 | 4395 |         4395 |   29,105960 |   Optimal
       DE | 150 |   4 | 4366 | 4395 |         4395 |   29,300000 |   Optimal
       AC |   4 | 149 | 1322 | 4395 |            - |    8,000000 |Infeasible
       DE | 149 |   5 | 4366 | 4395 |         4395 |   29,496644 |   Optimal
       DE | 148 |   5 | 4366 | 4395 |         4395 |   29,695946 |   Optimal
       DE | 147 |   5 | 4366 | 4395 |         4395 |   29,897959 |   Optimal
       DE | 146 |   5 | 4366 | 4395 |         4395 |   30,102740 |   Optimal
       DE | 145 |   5 | 4365 | 4395 |         4395 |   30,310345 |   Optimal
       AC |   5 | 144 | 1322 | 4395 |            - |    8,000000 |Infeasible
       DE | 144 |   6 | 4365 | 4395 |         4395 |   30,520833 |   Optimal
       DE | 143 |   6 | 4365 | 4395 |         4395 |   30,734266 |   Optimal
       DE | 142 |   6 | 4365 | 4395 |         4395 |   30,950704 |   Optimal
       DE | 141 |   6 | 4365 | 4395 |         4395 |   31,170213 |   Optimal
       DE | 140 |   6 | 4364 | 4395 |         4395 |   31,392857 |   Optimal
       DE | 139 |   6 | 4364 | 4395 |         4395 |   31,618705 |   Optimal
       DE | 138 |   6 | 4364 | 4395 |         4395 |   31,847826 |   Optimal
       DE | 137 |   6 | 4364 | 4395 |         4395 |   32,080292 |   Optimal
       AC |   6 | 136 | 1322 | 4395 |            - |    8,000000 |Infeasible
       DE | 136 |   7 | 4363 | 4395 |         4395 |   32,316176 |   Optimal
       DE | 135 |   7 | 4363 | 4395 |         4395 |   32,555556 |   Optimal
       DE | 134 |   7 | 4363 | 4395 |         4395 |   32,798507 |   Optimal
       DE | 133 |   7 | 4363 | 4395 |         4395 |   33,045113 |   Optimal
       DE | 132 |   7 | 4362 | 4395 |         4395 |   33,295455 |   Optimal
       DE | 131 |   7 | 4362 | 4395 |         4395 |   33,549618 |   Optimal
       DE | 130 |   7 | 4362 | 4395 |         4395 |   33,807692 |   Optimal
