SPO Optimizer (authors: @andrefeijosantos, @PedroFiorio)
Approach: Parallel Iterative Solver
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 11939 integer (11939 binaries)

  Thread  |  h  |  H  |  LB  |  UB  |  Num. Items  |  Incumbent  |  Status  
       DE | 398 |   1 | 2323 | 7207 |         7207 |   18,108040 |   Optimal
       DE | 397 |   1 | 7189 | 7207 |         7207 |   18,153652 |   Optimal
       AC |   1 | 396 | 2323 | 7207 |            - |    5,000000 |Infeasible
       DE | 396 |   2 | 7189 | 7207 |         7207 |   18,199495 |   Optimal
       DE | 395 |   2 | 7189 | 7207 |         7207 |   18,245570 |   Optimal
       DE | 394 |   2 | 7189 | 7207 |         7207 |   18,291878 |   Optimal
       DE | 393 |   2 | 7189 | 7207 |         7207 |   18,338422 |   Optimal
       DE | 392 |   2 | 7189 | 7207 |         7207 |   18,385204 |   Optimal
       DE | 391 |   2 | 7189 | 7207 |         7207 |   18,432225 |   Optimal
       AC |   2 | 390 | 2323 | 7207 |            - |    5,000000 |Infeasible
       DE | 390 |   3 | 7189 | 7207 |         7207 |   18,479487 |   Optimal
       DE | 389 |   3 | 7189 | 7207 |         7207 |   18,526992 |   Optimal
       DE | 388 |   3 | 7189 | 7207 |         7207 |   18,574742 |   Optimal
       DE | 387 |   3 | 7189 | 7207 |         7207 |   18,622739 |   Optimal
       DE | 386 |   3 | 7189 | 7207 |         7207 |   18,670984 |   Optimal
       DE | 385 |   3 | 7189 | 7207 |         7207 |   18,719481 |   Optimal
       DE | 384 |   3 | 7189 | 7207 |         7207 |   18,768229 |   Optimal
       AC |   3 | 383 | 2323 | 7207 |            - |    5,000000 |Infeasible
       DE | 383 |   4 | 7189 | 7207 |         7207 |   18,817232 |   Optimal
       DE | 382 |   4 | 7189 | 7207 |         7207 |   18,866492 |   Optimal
       DE | 381 |   4 | 7189 | 7207 |         7207 |   18,916010 |   Optimal
       DE | 380 |   4 | 7189 | 7207 |         7207 |   18,965789 |   Optimal
       DE | 379 |   4 | 7189 | 7207 |         7207 |   19,015831 |   Optimal
       DE | 378 |   4 | 7188 | 7207 |         7207 |   19,066138 |   Optimal
       AC |   4 | 377 | 2323 | 7207 |            - |    5,000000 |Infeasible
       DE | 377 |   5 | 7188 | 7207 |         7207 |   19,116711 |   Optimal
       DE | 376 |   5 | 7188 | 7207 |         7207 |   19,167553 |   Optimal
       DE | 375 |   5 | 7188 | 7207 |         7207 |   19,218667 |   Optimal
       DE | 374 |   5 | 7188 | 7207 |         7207 |   19,270053 |   Optimal
       DE | 373 |   5 | 7188 | 7207 |         7207 |   19,321716 |   Optimal
       DE | 372 |   5 | 7188 | 7207 |         7207 |   19,373656 |   Optimal
