SPO Optimizer (authors: @andrefeijosantos, @PedroFiorio)
Approach: Parallel Iterative Solver
Thread count: CPLEX using up to 20 threads
Variable types: 1 continuous; 12732 integer (12732 binaries)

  Thread  |  h  |  H  |  LB  |  UB  |  Num. Items  |  Incumbent  |  Status  
       DE | 398 |   1 | 2235 | 6120 |         6120 |   15,376884 |   Optimal
       DE | 397 |   1 | 6105 | 6120 |         6120 |   15,415617 |   Optimal
       DE | 396 |   1 | 6105 | 6120 |         6120 |   15,454545 |   Optimal
       AC |   1 | 395 | 2235 | 6120 |            - |    5,000000 |Infeasible
       DE | 395 |   2 | 6105 | 6120 |         6120 |   15,493671 |   Optimal
       DE | 394 |   2 | 6105 | 6120 |         6120 |   15,532995 |   Optimal
       AC |   2 | 393 | 2235 | 6120 |            - |    5,000000 |Infeasible
       DE | 393 |   3 | 6105 | 6120 |         6120 |   15,572519 |   Optimal
       DE | 392 |   3 | 6105 | 6120 |         6120 |   15,612245 |   Optimal
       DE | 391 |   3 | 6105 | 6120 |         6120 |   15,652174 |   Optimal
       AC |   3 | 390 | 2235 | 6120 |            - |    5,000000 |Infeasible
       DE | 390 |   4 | 6105 | 6120 |         6120 |   15,692308 |   Optimal
       DE | 389 |   4 | 6105 | 6120 |         6120 |   15,732648 |   Optimal
       DE | 388 |   4 | 6105 | 6120 |         6120 |   15,773196 |   Optimal
       DE | 387 |   4 | 6105 | 6120 |         6120 |   15,813953 |   Optimal
       DE | 386 |   4 | 6105 | 6120 |         6120 |   15,854922 |   Optimal
       AC |   4 | 385 | 2235 | 6120 |            - |    5,000000 |Infeasible
       DE | 385 |   5 | 6105 | 6120 |         6120 |   15,896104 |   Optimal
       DE | 384 |   5 | 6105 | 6120 |         6120 |   15,937500 |   Optimal
       DE | 383 |   5 | 6105 | 6120 |         6120 |   15,979112 |   Optimal
       AC |   5 | 382 | 2235 | 6120 |            - |    5,000000 |Infeasible
       DE | 382 |   6 | 6105 | 6120 |         6120 |   16,020942 |   Optimal
       DE | 381 |   6 | 6104 | 6120 |         6120 |   16,062992 |   Optimal
       DE | 380 |   6 | 6104 | 6120 |         6120 |   16,105263 |   Optimal
       DE | 379 |   6 | 6104 | 6120 |         6120 |   16,147757 |   Optimal
       AC |   6 | 378 | 2235 | 6120 |            - |    5,000000 |Infeasible
       DE | 378 |   7 | 6104 | 6120 |         6120 |   16,190476 |   Optimal
       DE | 377 |   7 | 6104 | 6120 |         6120 |   16,233422 |   Optimal
       AC |   7 | 376 | 2235 | 6120 |            - |    5,000000 |Infeasible
       DE | 376 |   8 | 6104 | 6120 |         6120 |   16,276596 |   Optimal
       DE | 375 |   8 | 6104 | 6120 |         6120 |   16,320000 |   Optimal
       DE | 374 |   8 | 6104 | 6120 |         6120 |   16,363636 |   Optimal
       AC |   8 | 373 | 2235 | 6120 |            - |    5,000000 |Infeasible
       DE | 373 |   9 | 6104 | 6120 |         6120 |   16,407507 |   Optimal
       DE | 372 |   9 | 6104 | 6120 |         6120 |   16,451613 |   Optimal
       DE | 371 |   9 | 6104 | 6120 |         6120 |   16,495957 |   Optimal
       DE | 370 |   9 | 6104 | 6120 |         6120 |   16,540541 |   Optimal
       DE | 369 |   9 | 6104 | 6120 |         6120 |   16,585366 |   Optimal
       DE | 368 |   9 | 6104 | 6120 |         6120 |   16,630435 |   Optimal
       AC |   9 | 367 | 2235 | 6120 |            - |    5,000000 |Infeasible
       DE | 367 |  10 | 6104 | 6120 |         6120 |   16,675749 |   Optimal
       DE | 366 |  10 | 6104 | 6120 |         6120 |   16,721311 |   Optimal
       DE | 365 |  10 | 6104 | 6120 |         6120 |   16,767123 |   Optimal
       DE | 364 |  10 | 6104 | 6120 |         6120 |   16,813187 |   Optimal
       DE | 363 |  10 | 6104 | 6120 |         6120 |   16,859504 |   Optimal
       DE | 362 |  10 | 6104 | 6120 |         6120 |   16,906077 |   Optimal
       DE | 361 |  10 | 6104 | 6120 |         6120 |   16,952909 |   Optimal
       DE | 360 |  10 | 6104 | 6120 |         6120 |   17,000000 |   Optimal
