SPO Optimizer (authors: @andrefeijosantos, @PedroFiorio)
Approach: Parallel Iterative Solver
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 15434 integer (15434 binaries)

  Thread  |  h  |  H  |  LB  |  UB  |  Num. Items  |  Incumbent  |  Status  
       DE | 482 |   1 | 1228 | 9361 |         9361 |   19,421162 |   Optimal
       DE | 481 |   1 | 9342 | 9361 |         9361 |   19,461538 |   Optimal
       DE | 480 |   1 | 9342 | 9361 |         9361 |   19,502083 |   Optimal
       AC |   1 | 479 | 1228 | 9361 |            - |    2,000000 |Infeasible
       DE | 479 |   2 | 9342 | 9361 |         9361 |   19,542797 |   Optimal
       DE | 478 |   2 | 9342 | 9361 |         9361 |   19,583682 |   Optimal
       DE | 477 |   2 | 9342 | 9361 |         9361 |   19,624738 |   Optimal
       DE | 476 |   2 | 9342 | 9361 |         9361 |   19,665966 |   Optimal
       DE | 475 |   2 | 9342 | 9361 |         9361 |   19,707368 |   Optimal
       DE | 474 |   2 | 9342 | 9361 |         9361 |   19,748945 |   Optimal
       DE | 473 |   2 | 9342 | 9361 |         9361 |   19,790698 |   Optimal
       DE | 472 |   2 | 9342 | 9361 |         9361 |   19,832627 |   Optimal
       DE | 471 |   2 | 9342 | 9361 |         9361 |   19,874735 |   Optimal
       DE | 470 |   2 | 9342 | 9361 |         9361 |   19,917021 |   Optimal
       DE | 469 |   2 | 9342 | 9361 |         9361 |   19,959488 |   Optimal
       DE | 468 |   2 | 9342 | 9361 |         9361 |   20,002137 |   Optimal
       DE | 467 |   2 | 9341 | 9361 |         9361 |   20,044968 |   Optimal
       DE | 466 |   2 | 9341 | 9361 |         9361 |   20,087983 |   Optimal
       DE | 465 |   2 | 9341 | 9361 |         9361 |   20,131183 |   Optimal
       DE | 464 |   2 | 9341 | 9361 |         9361 |   20,174569 |   Optimal
       DE | 463 |   2 | 9341 | 9361 |         9361 |   20,218143 |   Optimal
       DE | 462 |   2 | 9341 | 9361 |         9361 |   20,261905 |   Optimal
       DE | 461 |   2 | 9341 | 9361 |         9361 |   20,305857 |   Optimal
       DE | 460 |   2 | 9341 | 9361 |         9361 |   20,350000 |   Optimal
       DE | 459 |   2 | 9341 | 9361 |         9361 |   20,394336 |   Optimal
       DE | 458 |   2 | 9341 | 9361 |         9361 |   20,438865 |   Optimal
       DE | 457 |   2 | 9341 | 9361 |         9361 |   20,483589 |   Optimal
       AC |   2 | 456 | 1228 | 9361 |            - |    2,000000 |Infeasible
       DE | 456 |   3 | 9341 | 9361 |         9361 |   20,528509 |   Optimal
       DE | 455 |   3 | 9341 | 9361 |         9361 |   20,573626 |   Optimal
       DE | 454 |   3 | 9341 | 9361 |         9361 |   20,618943 |   Optimal
       DE | 453 |   3 | 9341 | 9361 |         9361 |   20,664459 |   Optimal
       DE | 452 |   3 | 9341 | 9361 |         9361 |   20,710177 |   Optimal
       DE | 451 |   3 | 9341 | 9361 |         9361 |   20,756098 |   Optimal
       DE | 450 |   3 | 9341 | 9361 |         9361 |   20,802222 |   Optimal
       DE | 449 |   3 | 9341 | 9361 |         9361 |   20,848552 |   Optimal
       DE | 448 |   3 | 9341 | 9361 |         9361 |   20,895089 |   Optimal
       DE | 447 |   3 | 9341 | 9361 |         9361 |   20,941834 |   Optimal
       DE | 446 |   3 | 9341 | 9361 |         9361 |   20,988789 |   Optimal
       DE | 445 |   3 | 9341 | 9361 |         9361 |   21,035955 |   Optimal
       DE | 444 |   3 | 9340 | 9361 |         9361 |   21,083333 |   Optimal
       DE | 443 |   3 | 9340 | 9361 |         9361 |   21,130926 |   Optimal
       DE | 442 |   3 | 9340 | 9361 |         9361 |   21,178733 |   Optimal
       DE | 441 |   3 | 9340 | 9361 |         9361 |   21,226757 |   Optimal
       DE | 440 |   3 | 9340 | 9361 |         9361 |   21,275000 |   Optimal
       DE | 439 |   3 | 9340 | 9361 |         9361 |   21,323462 |   Optimal
       DE | 438 |   3 | 9340 | 9361 |         9361 |   21,372146 |   Optimal
       DE | 437 |   3 | 9340 | 9361 |         9361 |   21,421053 |   Optimal
       DE | 436 |   3 | 9340 | 9361 |         9361 |   21,470183 |   Optimal
       DE | 435 |   3 | 9340 | 9361 |         9361 |   21,519540 |   Optimal
       DE | 434 |   3 | 9340 | 9361 |         9361 |   21,569124 |   Optimal
       DE | 433 |   3 | 9340 | 9361 |         9361 |   21,618938 |   Optimal
       DE | 432 |   3 | 9340 | 9361 |         9361 |   21,668981 |   Optimal
       DE | 431 |   3 | 9340 | 9361 |         9361 |   21,719258 |   Optimal
       DE | 430 |   3 | 9340 | 9361 |         9361 |   21,769767 |   Optimal
       DE | 429 |   3 | 9340 | 9361 |         9361 |   21,820513 |   Optimal
       DE | 428 |   3 | 9340 | 9361 |         9361 |   21,871495 |   Optimal
       DE | 427 |   3 | 9340 | 9361 |         9361 |   21,922717 |   Optimal
       DE | 426 |   3 | 9340 | 9361 |         9361 |   21,974178 |   Optimal
       DE | 425 |   3 | 9340 | 9361 |         9361 |   22,025882 |   Optimal
       DE | 424 |   3 | 9339 | 9361 |         9361 |   22,077830 |   Optimal
       DE | 423 |   3 | 9339 | 9361 |         9361 |   22,130024 |   Optimal
       DE | 422 |   3 | 9339 | 9361 |         9361 |   22,182464 |   Optimal
       DE | 421 |   3 | 9339 | 9361 |         9361 |   22,235154 |   Optimal
       DE | 420 |   3 | 9339 | 9361 |         9361 |   22,288095 |   Optimal
       DE | 419 |   3 | 9339 | 9361 |         9361 |   22,341289 |   Optimal
       DE | 418 |   3 | 9339 | 9361 |         9361 |   22,394737 |   Optimal
       DE | 417 |   3 | 9339 | 9361 |         9361 |   22,448441 |   Optimal
       DE | 416 |   3 | 9339 | 9361 |         9361 |   22,502404 |   Optimal
       DE | 415 |   3 | 9339 | 9361 |         9361 |   22,556627 |   Optimal
       DE | 414 |   3 | 9339 | 9361 |         9361 |   22,611111 |   Optimal
       DE | 413 |   3 | 9339 | 9361 |         9361 |   22,665860 |   Optimal
       DE | 412 |   3 | 9339 | 9361 |         9361 |   22,720874 |   Optimal
       DE | 411 |   3 | 9339 | 9361 |         9361 |   22,776156 |   Optimal
       DE | 410 |   3 | 9339 | 9361 |         9361 |   22,831707 |   Optimal
       AC |   3 |  21 | 1228 | 9361 |         1332 |  444,000000 |   Optimal
       DE | 409 |   4 | 9339 | 9361 |            - |   22,831707 |   Unknown
       DE |  21 |   4 | 9325 | 9361 |            - |   22,831707 |Infeasible
       DE |  20 |   4 | 8881 | 9324 |            - |   22,831707 |Infeasible
