SPO Optimizer (authors: @andrefeijosantos, @PedroFiorio)
Approach: Parallel Iterative Solver
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 5998 integer (5998 binaries)

  Thread  |  h  |  H  |  LB  |  UB  |  Num. Items  |  Incumbent  |  Status  
       DE | 417 |   1 | 1123 | 3205 |         3205 |    7,685851 |   Optimal
       AC |   1 | 416 | 1123 | 3205 |            - |    2,000000 |Infeasible
       DE | 416 |   2 | 3198 | 3205 |         3205 |    7,704327 |   Optimal
       DE | 415 |   2 | 3198 | 3205 |         3205 |    7,722892 |   Optimal
       DE | 414 |   2 | 3198 | 3205 |         3205 |    7,741546 |   Optimal
       AC |   2 | 413 | 1123 | 3205 |            - |    2,000000 |Infeasible
       DE | 413 |   3 | 3198 | 3205 |         3205 |    7,760291 |   Optimal
       DE | 412 |   3 | 3198 | 3205 |         3205 |    7,779126 |   Optimal
       DE | 411 |   3 | 3198 | 3205 |         3205 |    7,798054 |   Optimal
       AC |   3 | 410 | 1123 | 3205 |            - |    2,000000 |Infeasible
       DE | 410 |   4 | 3198 | 3205 |         3205 |    7,817073 |   Optimal
       DE | 409 |   4 | 3198 | 3205 |         3205 |    7,836186 |   Optimal
       DE | 408 |   4 | 3198 | 3205 |         3205 |    7,855392 |   Optimal
       DE | 407 |   4 | 3198 | 3205 |         3205 |    7,874693 |   Optimal
       AC |   4 | 406 | 1123 | 3205 |            - |    2,000000 |Infeasible
       DE | 406 |   5 | 3198 | 3205 |         3205 |    7,894089 |   Optimal
       DE | 405 |   5 | 3198 | 3205 |         3205 |    7,913580 |   Optimal
       DE | 404 |   5 | 3198 | 3205 |         3205 |    7,933168 |   Optimal
       DE | 403 |   5 | 3198 | 3205 |         3205 |    7,952854 |   Optimal
       AC |   5 | 402 | 1123 | 3205 |            - |    2,000000 |Infeasible
       DE | 402 |   6 | 3198 | 3205 |         3205 |    7,972637 |   Optimal
       DE | 401 |   6 | 3198 | 3205 |         3205 |    7,992519 |   Optimal
       DE | 400 |   6 | 3198 | 3205 |         3205 |    8,012500 |   Optimal
       DE | 399 |   6 | 3197 | 3205 |         3205 |    8,032581 |   Optimal
       DE | 398 |   6 | 3197 | 3205 |         3205 |    8,052764 |   Optimal
       AC |   6 | 397 | 1123 | 3205 |            - |    2,000000 |Infeasible
       DE | 397 |   7 | 3197 | 3205 |         3205 |    8,073048 |   Optimal
       DE | 396 |   7 | 3197 | 3205 |         3205 |    8,093434 |   Optimal
       DE | 395 |   7 | 3197 | 3205 |         3205 |    8,113924 |   Optimal
       DE | 394 |   7 | 3197 | 3205 |         3205 |    8,134518 |   Optimal
       AC |   7 | 393 | 1123 | 3205 |            - |    2,000000 |Infeasible
       DE | 393 |   8 | 3197 | 3205 |         3205 |    8,155216 |   Optimal
       DE | 392 |   8 | 3197 | 3205 |         3205 |    8,176020 |   Optimal
       DE | 391 |   8 | 3197 | 3205 |         3205 |    8,196931 |   Optimal
       DE | 390 |   8 | 3197 | 3205 |         3205 |    8,217949 |   Optimal
       AC |   8 | 389 | 1123 | 3205 |            - |    2,000000 |Infeasible
       DE | 389 |   9 | 3197 | 3205 |         3205 |    8,239075 |   Optimal
       DE | 388 |   9 | 3197 | 3205 |         3205 |    8,260309 |   Optimal
       DE | 387 |   9 | 3197 | 3205 |         3205 |    8,281654 |   Optimal
       DE | 386 |   9 | 3197 | 3205 |         3205 |    8,303109 |   Optimal
       DE | 385 |   9 | 3197 | 3205 |         3205 |    8,324675 |   Optimal
       AC |   9 | 384 | 1123 | 3205 |            - |    2,000000 |Infeasible
       DE | 384 |  10 | 3197 | 3205 |         3205 |    8,346354 |   Optimal
       DE | 383 |  10 | 3197 | 3205 |         3205 |    8,368146 |   Optimal
       DE | 382 |  10 | 3197 | 3205 |         3205 |    8,390052 |   Optimal
       DE | 381 |  10 | 3197 | 3205 |         3205 |    8,412073 |   Optimal
       DE | 380 |  10 | 3197 | 3205 |         3205 |    8,434211 |   Optimal
       AC |  10 | 379 | 1123 | 3205 |            - |    2,000000 |Infeasible
       DE | 379 |  11 | 3197 | 3205 |         3205 |    8,456464 |   Optimal
       DE | 378 |  11 | 3197 | 3205 |         3205 |    8,478836 |   Optimal
       DE | 377 |  11 | 3197 | 3205 |         3205 |    8,501326 |   Optimal
       DE | 376 |  11 | 3197 | 3205 |         3205 |    8,523936 |   Optimal
       DE | 375 |  11 | 3197 | 3205 |         3205 |    8,546667 |   Optimal
       DE | 374 |  11 | 3197 | 3205 |         3205 |    8,569519 |   Optimal
       AC |  11 | 373 | 1123 | 3205 |            - |    2,000000 |Infeasible
       DE | 373 |  12 | 3197 | 3205 |         3205 |    8,592493 |   Optimal
       DE | 372 |  12 | 3197 | 3205 |         3205 |    8,615591 |   Optimal
       DE | 371 |  12 | 3197 | 3205 |         3205 |    8,638814 |   Optimal
       DE | 370 |  12 | 3197 | 3205 |         3205 |    8,662162 |   Optimal
       DE | 369 |  12 | 3197 | 3205 |         3205 |    8,685637 |   Optimal
       DE | 368 |  12 | 3197 | 3205 |         3205 |    8,709239 |   Optimal
       DE | 367 |  12 | 3197 | 3205 |         3205 |    8,732970 |   Optimal
       DE | 366 |  12 | 3197 | 3205 |         3205 |    8,756831 |   Optimal
       DE | 365 |  12 | 3197 | 3205 |         3205 |    8,780822 |   Optimal
       AC |  12 | 364 | 1123 | 3205 |            - |    2,000000 |Infeasible
       DE | 364 |  13 | 3197 | 3205 |         3205 |    8,804945 |   Optimal
       DE | 363 |  13 | 3197 | 3205 |         3205 |    8,829201 |   Optimal
       DE | 362 |  13 | 3197 | 3205 |         3205 |    8,853591 |   Optimal
       DE | 361 |  13 | 3197 | 3205 |         3205 |    8,878116 |   Optimal
       DE | 360 |  13 | 3197 | 3205 |         3205 |    8,902778 |   Optimal
       DE | 359 |  13 | 3197 | 3205 |         3205 |    8,927577 |   Optimal
       DE | 358 |  13 | 3197 | 3205 |         3205 |    8,952514 |   Optimal
       DE | 357 |  13 | 3197 | 3205 |         3205 |    8,977591 |   Optimal
       DE | 356 |  13 | 3197 | 3205 |         3205 |    9,002809 |   Optimal
       AC |  13 | 355 | 1123 | 3205 |            - |    2,000000 |Infeasible
       DE | 355 |  14 | 3196 | 3205 |         3205 |    9,028169 |   Optimal
       DE | 354 |  14 | 3196 | 3205 |         3205 |    9,053672 |   Optimal
       DE | 353 |  14 | 3196 | 3205 |         3205 |    9,079320 |   Optimal
       DE | 352 |  14 | 3196 | 3205 |         3205 |    9,105114 |   Optimal
       DE | 351 |  14 | 3196 | 3205 |         3205 |    9,131054 |   Optimal
       DE | 350 |  14 | 3196 | 3205 |         3205 |    9,157143 |   Optimal
       DE | 349 |  14 | 3196 | 3205 |         3205 |    9,183381 |   Optimal
       DE | 348 |  14 | 3196 | 3205 |         3205 |    9,209770 |   Optimal
       DE | 347 |  14 | 3196 | 3205 |         3205 |    9,236311 |   Optimal
       DE | 346 |  14 | 3196 | 3205 |         3205 |    9,263006 |   Optimal
       DE | 345 |  14 | 3196 | 3205 |         3205 |    9,289855 |   Optimal
       DE | 344 |  14 | 3196 | 3205 |         3205 |    9,316860 |   Optimal
       DE | 343 |  14 | 3196 | 3205 |         3205 |    9,344023 |   Optimal
       DE | 342 |  14 | 3196 | 3205 |         3205 |    9,371345 |   Optimal
       DE | 341 |  14 | 3196 | 3205 |         3205 |    9,398827 |   Optimal
       DE | 340 |  14 | 3196 | 3205 |         3205 |    9,426471 |   Optimal
       DE | 339 |  14 | 3196 | 3205 |         3205 |    9,454277 |   Optimal
       DE | 338 |  14 | 3196 | 3205 |         3205 |    9,482249 |   Optimal
       DE | 337 |  14 | 3196 | 3205 |         3205 |    9,510386 |   Optimal
       DE | 336 |  14 | 3196 | 3205 |         3205 |    9,538690 |   Optimal
       DE | 335 |  14 | 3196 | 3205 |         3205 |    9,567164 |   Optimal
       DE | 334 |  14 | 3196 | 3205 |         3205 |    9,595808 |   Optimal
       DE | 333 |  14 | 3196 | 3205 |         3205 |    9,624625 |   Optimal
       DE | 332 |  14 | 3196 | 3205 |         3205 |    9,653614 |   Optimal
       DE | 331 |  14 | 3196 | 3205 |         3205 |    9,682779 |   Optimal
       DE | 330 |  14 | 3196 | 3205 |         3205 |    9,712121 |   Optimal
       DE | 329 |  14 | 3196 | 3205 |         3205 |    9,741641 |   Optimal
       DE | 328 |  14 | 3196 | 3205 |         3205 |    9,771341 |   Optimal
       DE | 327 |  14 | 3196 | 3205 |         3205 |    9,801223 |   Optimal
       DE | 326 |  14 | 3196 | 3205 |         3205 |    9,831288 |   Optimal
       DE | 325 |  14 | 3196 | 3205 |         3205 |    9,861538 |   Optimal
       DE | 324 |  14 | 3196 | 3205 |         3205 |    9,891975 |   Optimal
       DE | 323 |  14 | 3196 | 3205 |         3205 |    9,922601 |   Optimal
       DE | 322 |  14 | 3196 | 3205 |         3205 |    9,953416 |   Optimal
       DE | 321 |  14 | 3196 | 3205 |         3205 |    9,984424 |   Optimal
       AC |  14 |  38 | 1123 | 3205 |         1155 |   82,500000 |   Optimal
